destinacija,datum,druzba,letalo,cas 
Tenerife,"(6, 12, 2022, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(7, 12, 2022, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(8, 12, 2022, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(9, 12, 2022, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(10, 12, 2022, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(11, 12, 2022, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(13, 12, 2022, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(14, 12, 2022, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(15, 12, 2022, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(16, 12, 2022, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(17, 12, 2022, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(18, 12, 2022, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(20, 12, 2022, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(21, 12, 2022, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(22, 12, 2022, 'CET')",Ryanair,FR 8838,3:25
Tenerife,"(23, 12, 2022, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(27, 12, 2022, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(28, 12, 2022, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(29, 12, 2022, 'CET')",Ryanair,FR 8838,3:25
Tenerife,"(30, 12, 2022, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(1, 1, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(3, 1, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(4, 1, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(5, 1, 2023, 'CET')",Ryanair,FR 8838,3:25
Tenerife,"(6, 1, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(7, 1, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(8, 1, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(10, 1, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(11, 1, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(12, 1, 2023, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(13, 1, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(14, 1, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(15, 1, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(17, 1, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(18, 1, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(19, 1, 2023, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(20, 1, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(21, 1, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(22, 1, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(24, 1, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(25, 1, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(26, 1, 2023, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(27, 1, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(28, 1, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(29, 1, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(31, 1, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(1, 2, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(2, 2, 2023, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(3, 2, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(4, 2, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(5, 2, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(7, 2, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(8, 2, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(9, 2, 2023, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(10, 2, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(11, 2, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(12, 2, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(14, 2, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(15, 2, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(16, 2, 2023, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(17, 2, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(18, 2, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(19, 2, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(21, 2, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(22, 2, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(23, 2, 2023, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(24, 2, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(25, 2, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(26, 2, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(28, 2, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(1, 3, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(2, 3, 2023, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(3, 3, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(4, 3, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(5, 3, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(7, 3, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(8, 3, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(9, 3, 2023, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(10, 3, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(11, 3, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(12, 3, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(14, 3, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(15, 3, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(16, 3, 2023, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(17, 3, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(18, 3, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(19, 3, 2023, 'NED')",Ryanair,FR 2833,3:25
Tenerife,"(21, 3, 2023, 'TOR')",Ryanair,FR 2833,3:25
Tenerife,"(22, 3, 2023, 'SRE')",Ryanair,FR 2833,3:25
Tenerife,"(23, 3, 2023, 'CET')",Ryanair,FR 2833,3:25
Tenerife,"(24, 3, 2023, 'PET')",Ryanair,FR 2833,3:25
Tenerife,"(25, 3, 2023, 'SOB')",Ryanair,FR 2833,3:25
Tenerife,"(28, 3, 2023, 'TOR')",Ryanair,FR 2833,3:35
Tenerife,"(29, 3, 2023, 'SRE')",Ryanair,FR 2833,3:35
Tenerife,"(30, 3, 2023, 'CET')",Ryanair,FR 2833,3:35
Tenerife,"(31, 3, 2023, 'PET')",Ryanair,FR 2833,3:35
Thessaloniki,"(2, 11, 2022, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(4, 11, 2022, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(5, 11, 2022, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(6, 11, 2022, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(9, 11, 2022, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(11, 11, 2022, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(12, 11, 2022, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(13, 11, 2022, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(16, 11, 2022, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(18, 11, 2022, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(19, 11, 2022, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(20, 11, 2022, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(23, 11, 2022, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(25, 11, 2022, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(26, 11, 2022, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(27, 11, 2022, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(30, 11, 2022, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(2, 12, 2022, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(3, 12, 2022, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(4, 12, 2022, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(7, 12, 2022, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(9, 12, 2022, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(10, 12, 2022, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(11, 12, 2022, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(14, 12, 2022, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(16, 12, 2022, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(17, 12, 2022, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(18, 12, 2022, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(21, 12, 2022, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(23, 12, 2022, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(24, 12, 2022, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(28, 12, 2022, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(30, 12, 2022, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(31, 12, 2022, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(1, 1, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(4, 1, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(6, 1, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(7, 1, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(8, 1, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(11, 1, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(13, 1, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(14, 1, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(15, 1, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(18, 1, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(20, 1, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(21, 1, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(22, 1, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(25, 1, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(27, 1, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(28, 1, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(29, 1, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(1, 2, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(3, 2, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(4, 2, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(5, 2, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(8, 2, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(10, 2, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(11, 2, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(12, 2, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(15, 2, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(17, 2, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(18, 2, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(19, 2, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(22, 2, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(24, 2, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(25, 2, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(26, 2, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(1, 3, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(3, 3, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(4, 3, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(5, 3, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(8, 3, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(10, 3, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(11, 3, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(12, 3, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(15, 3, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(17, 3, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(18, 3, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(19, 3, 2023, 'NED')",Ryanair,FR 3474,3:5
Thessaloniki,"(22, 3, 2023, 'SRE')",Ryanair,FR 3474,3:5
Thessaloniki,"(24, 3, 2023, 'PET')",Ryanair,FR 3474,3:5
Thessaloniki,"(25, 3, 2023, 'SOB')",Ryanair,FR 3474,3:5
Thessaloniki,"(26, 3, 2023, 'NED')",Ryanair,FR 4774,3:5
Thessaloniki,"(28, 3, 2023, 'TOR')",Ryanair,FR 4774,3:5
Thessaloniki,"(30, 3, 2023, 'CET')",Ryanair,FR 4774,3:5
Thessaloniki,"(31, 3, 2023, 'PET')",Ryanair,FR 4774,3:5
Timisoara,"(1, 11, 2022, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(3, 11, 2022, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(3, 11, 2022, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(4, 11, 2022, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(5, 11, 2022, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(6, 11, 2022, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(6, 11, 2022, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(7, 11, 2022, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(8, 11, 2022, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(10, 11, 2022, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(10, 11, 2022, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(11, 11, 2022, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(12, 11, 2022, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(13, 11, 2022, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(13, 11, 2022, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(14, 11, 2022, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(14, 11, 2022, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(15, 11, 2022, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(17, 11, 2022, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(17, 11, 2022, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(18, 11, 2022, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(19, 11, 2022, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(20, 11, 2022, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(20, 11, 2022, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(21, 11, 2022, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(21, 11, 2022, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(22, 11, 2022, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(24, 11, 2022, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(24, 11, 2022, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(25, 11, 2022, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(26, 11, 2022, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(27, 11, 2022, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(27, 11, 2022, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(28, 11, 2022, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(28, 11, 2022, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(29, 11, 2022, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(1, 12, 2022, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(1, 12, 2022, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(2, 12, 2022, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(3, 12, 2022, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(4, 12, 2022, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(4, 12, 2022, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(5, 12, 2022, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(5, 12, 2022, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(6, 12, 2022, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(8, 12, 2022, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(8, 12, 2022, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(9, 12, 2022, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(10, 12, 2022, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(11, 12, 2022, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(11, 12, 2022, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(12, 12, 2022, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(12, 12, 2022, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(13, 12, 2022, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(14, 12, 2022, 'SRE')",Wizz Air,W6 3552,2:40
Timisoara,"(15, 12, 2022, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(15, 12, 2022, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(16, 12, 2022, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(17, 12, 2022, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(18, 12, 2022, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(18, 12, 2022, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(19, 12, 2022, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(19, 12, 2022, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(20, 12, 2022, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(21, 12, 2022, 'SRE')",Wizz Air,W6 3552,2:40
Timisoara,"(22, 12, 2022, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(22, 12, 2022, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(23, 12, 2022, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(24, 12, 2022, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(25, 12, 2022, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(26, 12, 2022, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(26, 12, 2022, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(27, 12, 2022, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(28, 12, 2022, 'SRE')",Wizz Air,W6 3552,2:40
Timisoara,"(29, 12, 2022, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(29, 12, 2022, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(30, 12, 2022, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(31, 12, 2022, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(1, 1, 2023, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(1, 1, 2023, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(2, 1, 2023, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(2, 1, 2023, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(3, 1, 2023, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(4, 1, 2023, 'SRE')",Wizz Air,W6 3552,2:40
Timisoara,"(5, 1, 2023, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(5, 1, 2023, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(6, 1, 2023, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(7, 1, 2023, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(8, 1, 2023, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(8, 1, 2023, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(9, 1, 2023, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(9, 1, 2023, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(10, 1, 2023, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(12, 1, 2023, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(12, 1, 2023, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(13, 1, 2023, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(14, 1, 2023, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(15, 1, 2023, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(15, 1, 2023, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(16, 1, 2023, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(16, 1, 2023, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(17, 1, 2023, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(19, 1, 2023, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(19, 1, 2023, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(20, 1, 2023, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(21, 1, 2023, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(22, 1, 2023, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(22, 1, 2023, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(23, 1, 2023, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(23, 1, 2023, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(24, 1, 2023, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(26, 1, 2023, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(26, 1, 2023, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(27, 1, 2023, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(28, 1, 2023, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(29, 1, 2023, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(29, 1, 2023, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(30, 1, 2023, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(30, 1, 2023, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(31, 1, 2023, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(2, 2, 2023, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(2, 2, 2023, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(3, 2, 2023, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(4, 2, 2023, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(5, 2, 2023, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(5, 2, 2023, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(6, 2, 2023, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(6, 2, 2023, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(7, 2, 2023, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(9, 2, 2023, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(9, 2, 2023, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(10, 2, 2023, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(11, 2, 2023, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(12, 2, 2023, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(12, 2, 2023, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(13, 2, 2023, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(13, 2, 2023, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(14, 2, 2023, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(16, 2, 2023, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(16, 2, 2023, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(17, 2, 2023, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(18, 2, 2023, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(19, 2, 2023, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(19, 2, 2023, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(20, 2, 2023, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(20, 2, 2023, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(21, 2, 2023, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(23, 2, 2023, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(23, 2, 2023, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(24, 2, 2023, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(25, 2, 2023, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(26, 2, 2023, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(26, 2, 2023, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(27, 2, 2023, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(27, 2, 2023, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(28, 2, 2023, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(2, 3, 2023, 'CET')",Ryanair,FR 3412,2:40
Timisoara,"(2, 3, 2023, 'CET')",Wizz Air,W6 3552,2:40
Timisoara,"(3, 3, 2023, 'PET')",Wizz Air,W6 3552,2:40
Timisoara,"(4, 3, 2023, 'SOB')",Ryanair,FR 3412,2:40
Timisoara,"(5, 3, 2023, 'NED')",Ryanair,FR 3412,2:40
Timisoara,"(5, 3, 2023, 'NED')",Wizz Air,W6 3552,2:40
Timisoara,"(6, 3, 2023, 'PON')",Ryanair,FR 3412,2:40
Timisoara,"(6, 3, 2023, 'PON')",Wizz Air,W6 3552,2:40
Timisoara,"(7, 3, 2023, 'TOR')",Ryanair,FR 3412,2:40
Timisoara,"(9, 3, 2023, 'CET')",Ryanair,FR 3412,2:40
